id,Title,Date,CustomerCode,Type,ItemCode,Remarques,"Paire de branche","Branche gauche","Branche droite","Verres présentation","Verres solaires",Face,Tenon,"Vis plaquettes","Vis face","Vis branches",Manchon,Plaquettes,Vis,"Manchon gauche","Manchon droit","Tenon gauche","Tenon droit"
137661,"Utilisateur : 630 - Référence monture : vodioc2",20180801,C0233262226,"Pièces détachées",vodioc2,,,,,,,1,,,,,,,,,,,
137664,"Utilisateur : 1236 - Référence monture : loalhambrac2",20180801,C0320759398,"Pièces détachées",loalhambrac2,"REF CLIENT PILCH - urgent - merci",,,1,,,,,,,,,,,,,,
137770,"Utilisateur : 587 - Référence monture : fodallasc1",20180801,C0232081282,"Pièces détachées",fodallasc1,"REF. LEGRAS VICTOR",,,,,,1,,,,,,,,,,,
137771,"Utilisateur : 2824 - Référence monture : fsskywalkerc2",20180801,C0490970427,"Pièces détachées",fsskywalkerc2,,,1,1,,,,,,,,,,,,,,
137772,"Utilisateur : 415 - Référence monture : ioolblueeyesc3",20180801,C0148751460,"Pièces détachées",ioolblueeyesc3,"ref sampieri",,1,1,,,,,,,,,,,,,,
137773,"Utilisateur : 3132 - Référence monture : vomayallc1",20180801,C0553663919,"Pièces détachées",vomayallc1,LABORIE,,,,,,1,,,,,,,,,,,
137774,"Utilisateur : 576 - Référence monture : voplantc2",20180801,C0231825544,"Pièces détachées",voplantc2,magasin,,1,,,,,,,,,,,,,,,
137777,"Utilisateur : 3734 - Référence monture : fodanesc1",20180801,C0251912235,"Pièces détachées",fodanesc1,,,,,,,1,,,,,,,,,,,
137782,"Utilisateur : 2642 - Référence monture : vsbuckleyc2",20180801,C0477713196,"Pièces détachées",vsbuckleyc2,"Il faut simplement nous envoyer les cerclages et non la face entiere.  Cordialement.",,,,,,1,,,,,,,,,,,
137786,"Utilisateur : 1137 - Référence monture : voaufdermaurc1",20180801,C0299474427,"Pièces détachées",voaufdermaurc1,"décollement du décor branche ref SYFFERT",,1,1,,,,,,,,,,,,,,
137787,"Utilisateur : 743 - Référence monture : fsreedusc1",20180801,C0238443241,"Pièces détachées",fsreedusc1,"ref faucheux",,,,,,,,,,,,,,1,1,,
137807,"Utilisateur : 1009 - Référence monture : foabernathyc3",20180801,C0296337181,"Pièces détachées",foabernathyc3,"ref burel",,,,,,1,,,,,,,,,,,
137811,"Utilisateur : 3199 - Référence monture : voauerbachc4",20180802,C0556752716,"Pièces détachées",voauerbachc4,DUFOUR,,,1,,,,,,,,,,,,,,
138169,"Utilisateur : 2127 - Référence monture : fomulderc2",20180802,C0442455555,"Pièces détachées",fomulderc2,,,,,,,,,,,,,4,2,,,,
138638,"Utilisateur : 184 - Référence monture : lorockcityc3",20180802,C0142332000,"Pièces détachées",lorockcityc3,"REF : SIMON",,,1,,,,,,,,,,,,,,
138639,"Utilisateur : 413 - Référence monture : lodoubledoorc1",20180802,C0148738318,"Pièces détachées",lodoubledoorc1,tadjine,,,,,,1,,,,,,,,,,,
138640,"Utilisateur : 2763 - Référence monture : forentonc1",20180802,C0490258217,"Pièces détachées",forentonc1,,,,1,,,,,,,,,,,,,,
138641,"Utilisateur : 685 - Référence monture : lotrabendoc2",20180802,C0235453700,"Pièces détachées",lotrabendoc2,"branche casse toujours au même endroit !!!! ",,1,1,,,,,,,,,,,,,,
138645,"Utilisateur : 2913 - Référence monture : loburgeramac1",20180802,C0492750052,"Pièces détachées",loburgeramac1,"DEMANDE ECHANGE SOUS GARANTIE",,1,1,,,,,,,,,,,,,,
138646,"Utilisateur : 3776 - Référence monture : voalekhinac2",20180802,C0296947107,"Pièces détachées",voalekhinac2,"LE BRETON ",,1,,,,,,,,,,,,,,,
138647,"Utilisateur : 2913 - Référence monture : foeddiec1",20180802,C0492750052,"Pièces détachées",foeddiec1,"echange sous garantie svp",,1,,,,,,,,,,,,,,,
138655,"Utilisateur : 743 - Référence monture : vobenatarc1",20180802,C0238443241,"Pièces détachées",vobenatarc1,,,1,1,,,1,,,,,,,,,,,
138657,"Utilisateur : 3199 - Référence monture : vsphilippakisc1",20180802,C0556752716,"Pièces détachées",vsphilippakisc1,"traitement défectueux",,,,,1,,,,,,,,,,,,
138658,"Utilisateur : 72 - Référence monture : iomadgec3",20180802,C0130881278,"Pièces détachées",iomadgec3,,,,1,,,,,,,,,,,,,,
138661,"Utilisateur : 1300 - Référence monture : vovedderc4",20180802,C0321455075,"Pièces détachées",vovedderc4,"Vandapel Corentin",,1,1,,,,,,,,,,,,,,
138662,"Utilisateur : 2412 - Référence monture : fopinheadc1",20180802,C0473198250,"Pièces détachées",fopinheadc1,"181 - barrois",,1,,,,,,,,,,,,,,,
138668,"Utilisateur : 2922 - Référence monture : fodorothyc3",20180802,C0493318000,"Pièces détachées",fodorothyc3,"REF UGONIS",,,1,,,,,,,,,,,,,,
138669,"Utilisateur : 3020 - Référence monture : vohillc1",20180802,C0494754484,"Pièces détachées",vohillc1,"hill 12 54/18 une face  reference client madame daulin joelle",,,,,,1,,,,,,,,,,,
138685,"Utilisateur : 1205 - Référence monture : vostipec1",20180802,C0320349142,"Pièces détachées",vostipec1,"mlle denis",,1,,,,,,,,,,,,,,,
138697,"Utilisateur : 2981 - Référence monture : vokeelyc2",20180802,C0494282160,"Pièces détachées",vokeelyc2,,,,,,,1,,,,,,,,,,,
138698,"Utilisateur : 2830 - Référence monture : vohookc3",20180802,C0491052870,"Pièces détachées",vohookc3,"REF BERRO",,,,,,1,,,,,,,,,,,
138700,"Utilisateur : 1641 - Référence monture : vofrusciantec4",20180802,C0344480733,"Pièces détachées",vofrusciantec4,"Merci de m'envoyer un face sous garantie , cordialement  Sophie",,,,,,1,,,,,,,,,,,
138702,"Utilisateur : 653 - Référence monture : vogarrettc1",20180802,C0233622480,"Pièces détachées",vogarrettc1,,,,,,,1,,,,,,,,,,,
138703,"Utilisateur : 2289 - Référence monture : vodohertyc3",20180802,C0467483916,"Pièces détachées",vodohertyc3,"op2 castet colette ",,,,,,1,,,,,,,,,,,
138708,"Utilisateur : 958 - Référence monture : voalekhinac2",20180802,C0251493483,"Pièces détachées",voalekhinac2,"referenc queffurus",,,1,,,,,,,,,,,,,,
138709,"Utilisateur : 958 - Référence monture : voalekhinac2",20180802,C0251493483,"Pièces détachées",voalekhinac2,queffurus,,1,,,,,,,,,,,,,,,
138723,"Utilisateur : 3786 - Référence monture : vodohertyc3",20180802,C0483361010,"Pièces détachées",vodohertyc3,delagarde,,,,,,1,,,,,,,,,,,
138724,"Utilisateur : 2222 - Référence monture : vocrowc3",20180803,C0466224435,"Pièces détachées",vocrowc3,"Sav pour magasin, monture dont la face a cassé avant d'avoir été vendue.",,,,,,1,,,,,,,,,,,
138729,"Utilisateur : 2808 - Référence monture : fospielbergc2",20180803,C0490744010,"Pièces détachées",fospielbergc2,ICARD,,,,,,1,,,,,,,,,,,
138730,"Utilisateur : 3078 - Référence monture : vohagenc2",20180803,C0546011278,"Pièces détachées",vohagenc2,"Bonjour  Besoin de 1 tenon de face gauche.",,1,,,,,,,,,,,,,,,
138731,"Utilisateur : 3155 - Référence monture : lohydeparkc3",20180803,C0555521425,"Pièces détachées",lohydeparkc3,,,1,1,,,,,,,,,,,,,,
138745,"Utilisateur : 3124 - Référence monture : vosinghc1",20180803,C0553474844,"Pièces détachées",vosinghc1,dellac,,,1,,,,,,,,,,,,,,
138749,"Utilisateur : 1301 - Référence monture : fojeanfrancoisec1",20180803,C0321491040,"Pièces détachées",fojeanfrancoisec1,"renuy laurence",,,1,,,,,,,,,,,,,,
138752,"Utilisateur : 1779 - Référence monture : vocrowc2",20180803,C0383641959,"Pièces détachées",vocrowc2,"ref bernard emmanuelle",,,,,,1,,,,,,,,,,,
138753,"Utilisateur : 2721 - Référence monture : foalbrightc3",20180803,C0478904141,"Pièces détachées",foalbrightc3,"Ref monteiro",,,,,,1,,,,,,,,,,,
138754,"Utilisateur : 276 - Référence monture : vozappac3",20180803,C0143940331,"Pièces détachées",vozappac3,,,1,1,,,,,,,,,,,,,,
138769,"Utilisateur : 3172 - Référence monture : vofitzgeraldc7",20180803,C0556072151,"Pièces détachées",vofitzgeraldc7,"Rap et chantal",,,,,,1,,,,,,,,,,,
138770,"Utilisateur : 3172 - Référence monture : vomayallc2",20180803,C0556072151,"Pièces détachées",vomayallc2,Foulgot,,,,,,1,,,,,,,,,,,
138771,"Utilisateur : 3172 - Référence monture : vomayallc2",20180803,C0556072151,"Pièces détachées",vomayallc2,Foulgot,,,,,,1,,,,,,,,,,,
138843,"Utilisateur : 1948 - Référence monture : vomarsdenc1",20180803,C0387816869,"Pièces détachées",vomarsdenc1,,,,,,,1,,,,,,,,,,,
138849,"Utilisateur : 2143 - Référence monture : vohucknallc2",20180803,C0442615038,"Pièces détachées",vohucknallc2,"Face avant abîmée, mise en stock sans avoir vu le défaut. Mail au commercial ce jour pour demande de prise en compte en garantie. Merci/ CDLT",,,,,,1,,,,,,,,,,,
138897,"Utilisateur : 3719 - Référence monture : vsmiltonc3",20180803,C0596559830,"Pièces détachées",vsmiltonc3,"reference STOCK",,,,,,,,,,,,,,,,1,1
138901,"Utilisateur : 1009 - Référence monture : vobevanc1",20180803,C0296337181,"Pièces détachées",vobevanc1,"ref levillain",,,1,,,,,,,,,,,,,,
138902,"Utilisateur : 1845 - Référence monture : fogoodmanc2",20180803,C0385489580,"Pièces détachées",fogoodmanc2,"REF PORTEUR CRETIN",,,1,,,,,,,,,,,,,,
138932,"Utilisateur : 2978 - Référence monture : vogarrettc1",20180803,C0494261413,"Pièces détachées",vogarrettc1,"Bonjour,  lunettes vendu au mois de d'octobre de l'année 2017 Le plastique ce décolle autour du cerclage Cordialement  L'équipe ATOL de Saint-cyr/mer",,,,,,1,,,,,,,,,,,
138940,"Utilisateur : 849 - Référence monture : voofferc2",20180803,C0241578507,"Pièces détachées",voofferc2,"Ref' Porteur : HUREAU Marie (Savenay)",,,,,,1,,,,,,,,,,,
138947,"Utilisateur : 2126 - Référence monture : loburgeramac2",20180804,C0442397601,"Pièces détachées",loburgeramac2,,,1,1,,,,,,,,,,,,,,
138949,"Utilisateur : 286 - Référence monture : vobenatarc3",20180804,C0144750566,"Pièces détachées",vobenatarc3,,,,,,,1,,,,,,,,,,,
138954,"Utilisateur : 3572 - Référence monture : lohydeparkc4",20180804,C0983383848,"Pièces détachées",lohydeparkc4,,,1,1,,,,,,,,,,,,,,
139045,"Utilisateur : 385 - Référence monture : logibusc3",20180804,C0147577383,"Pièces détachées",logibusc3,,,,,,,1,,,,,,,,,,,
139051,"Utilisateur : 857 - Référence monture : vohagenc3",20180804,C0241732991,"Pièces détachées",vohagenc3,"ref client DESCHERE",,,,,,,,,,,,,,,,,1
139052,"Utilisateur : 3339 - Référence monture : foburtonc1",20180804,C0561569485,"Pièces détachées",foburtonc1,,,,,,,1,,,,,,,,,,,
139053,"Utilisateur : 2996 - Référence monture : lojoespubc4",20180804,C0494479959,"Pièces détachées",lojoespubc4,,,1,,,,,,,,,,,,,,,
139057,"Utilisateur : 903 - Référence monture : lonikaiac2",20180804,C0247050990,"Pièces détachées",lonikaiac2,"ref : rageneau",,1,1,,,,,,,,,,,,,,
139064,"Utilisateur : 845 - Référence monture : vodioc3",20180806,C0241513204,"Pièces détachées",vodioc3,"sav ref LEVEQUE Juliette",,,,,,1,,,,,,,,,,,
139068,"Utilisateur : 2763 - Référence monture : fojeanfrancoisec5",20180806,C0490258217,"Pièces détachées",fojeanfrancoisec5,,,,,,,1,,,,,,,,,,,
139073,"Utilisateur : 1035 - Référence monture : vocrowc1",20180806,C0297110242,"Pièces détachées",vocrowc1,,,,,,,1,,,,,,,,,,,
139074,"Utilisateur : 2639 - Référence monture : lsfleecec1",20180806,C0477710182,"Pièces détachées",lsfleecec1,,,,1,,,,,,,,,,,,,,
139076,"Utilisateur : 585 - Référence monture : fofringc1",20180806,C0231958095,"Pièces détachées",fofringc1,,,,,,,1,,,,,,,,,,,
139078,"Utilisateur : 1226 - Référence monture : vsscottc2",20180807,C0320639207,"Pièces détachées",vsscottc2,,,,1,,,,,,,,,,,,,,
139080,"Utilisateur : 824 - Référence monture : vochassagnec1",20180807,C0240886738,"Pièces détachées",vochassagnec1,,,,,,,1,,,,,,,,,,,
139081,"Utilisateur : 942 - Référence monture : fodrebinc2",20180807,C0251242660,"Pièces détachées",fodrebinc2,"REF GAUDIN",,,,,,1,,,,,,,,,,,
139083,"Utilisateur : 3440 - Référence monture : foarquettec3",20180807,C0563657066,"Pièces détachées",foarquettec3,,,,1,,,,,,,,,,,,,,
139084,"Utilisateur : 1223 - Référence monture : logibusc3",20180807,C0320553356,"Pièces détachées",logibusc3,,,,,,,1,,,,,,,,,,,
139085,"Utilisateur : 1223 - Référence monture : logibusc3",20180807,C0320553356,"Pièces détachées",logibusc3,,,1,1,,,,,,,,,,,,,,
139086,"Utilisateur : 3106 - Référence monture : logibusc3",20180807,C0549419090,"Pièces détachées",logibusc3,,,1,1,,,,,,,,,,,,,,
139088,"Utilisateur : 3425 - Référence monture : vomayc3",20180807,C0563410240,"Pièces détachées",vomayc3,"Bonne journée!!",,,1,,,,,,,,,,,,,,
139094,"Utilisateur : 2272 - Référence monture : vokeelyc3",20180807,C0467114114,"Pièces détachées",vokeelyc3,Ceriani,,1,,,,,,,,,,,,,,,
139095,"Utilisateur : 3056 - Référence monture : voplantc2",20180807,C0499913296,"Pièces détachées",voplantc2,taulier,,,1,,,,,,,,,,,,,,
139097,"Utilisateur : 2551 - Référence monture : foromeroc1",20180807,C0475641165,"Pièces détachées",foromeroc1,"reference lautier",,,,,,1,,,,,,,,,,,
139103,"Utilisateur : 1127 - Référence monture : vomayallc1",20180807,C0299305659,"Pièces détachées",vomayallc1,,,,,,,1,,,,,,,,,,,
139107,"Utilisateur : 3744 - Référence monture : vspettyc2",20180807,C0144059701,"Pièces détachées",vspettyc2,,,,,,2,,,,,,,,,,,,
139110,"Utilisateur : 3047 - Référence monture : vohannac1",20180807,C0497038600,"Pièces détachées",vohannac1,,,,,,,1,,,,,,,,,,,
139111,"Utilisateur : 809 - Référence monture : fomulderc2",20180807,C0240788384,"Pièces détachées",fomulderc2,,,,,,,1,,,,,,,,,,,
139112,"Utilisateur : 2594 - Référence monture : voofferc2",20180807,C0476517840,"Pièces détachées",voofferc2,"ref. SCARINGELLA",,,,,,1,,,,,,,,,,,
139116,"Utilisateur : 1641 - Référence monture : voofferc3",20180807,C0344480733,"Pièces détachées",voofferc3,,,,,,,1,,,,,,,,,,,
139119,"Utilisateur : 2865 - Référence monture : loirvingplazac5",20180808,C0491630988,"Pièces détachées",loirvingplazac5,,,,,,,1,,,,,,,,,,,
139124,"Utilisateur : 2214 - Référence monture : vozappac4",20180808,C0466012408,"Pièces détachées",vozappac4,"URGENT je ferme le 11 aout pour 15 jour de vacances, si vous de pouvez pas livrer la SAV avant le 11 pourriez l'envoyer chez les opticiens griselin sur ALES Merci",,,1,,,,,,,,,,,,,,
139127,"Utilisateur : 1490 - Référence monture : logibusc3",20180808,C0327314329,"Pièces détachées",logibusc3,"normand sasha",,1,1,,,,,,,,,,,,,,
139128,"Utilisateur : 1490 - Référence monture : logibusc3",20180808,C0327314329,"Pièces détachées",logibusc3,"normand sasha",,1,1,,,,,,,,,,,,,,
139129,"Utilisateur : 586 - Référence monture : fospielbergc2",20180808,C0232063102,"Pièces détachées",fospielbergc2,"REF: PAPILLON",,,,,,,,,,,,4,,,,,
139135,"Utilisateur : 626 - Référence monture : lonikaiac2",20180808,C0233172815,"Pièces détachées",lonikaiac2,,,1,,,,,,,,,,,,,,,
139170,"Utilisateur : 2102 - Référence monture : vohookc3",20180808,C0442049378,"Pièces détachées",vohookc3,,,1,,,,,,,,,,,,,,,
139172,"Utilisateur : 501 - Référence monture : vocochranc1",20180808,C0164669148,"Pièces détachées",vocochranc1,,,,,,,1,,,,,,,,,,,
139175,"Utilisateur : 3011 - Référence monture : vosinatrac2",20180808,C0494659558,"Pièces détachées",vosinatrac2,,,,,,,1,,,,,,,,,,,
139176,"Utilisateur : 942 - Référence monture : vokhanc1",20180808,C0251242660,"Pièces détachées",vokhanc1,"merci de nous envoyer une monture complète notre cliente a eu beaucoup de soucis avec sa monture, la nous lui avons collés les tenons",,,,,,1,,,,,,,,,,,
139185,"Utilisateur : 2466 - Référence monture : ioolblueeyesc1",20180808,C0474357527,"Pièces détachées",ioolblueeyesc1,"perte de sa couleur",,1,1,,,,,,,,,,,,,,
